date,channel,impressions,clicks,spend,attributed_revenue,ctr,cpc,cpm,roas
2025-07-28,Facebook,1516926,21005,14419.25,39901.76,0.013847082850448868,0.6864675077362533,9.505572453765048,2.7672562719975033
2025-07-28,Google,1926328,80970,10334.529999999999,33888.26,0.04203334011653259,0.12763406199827096,5.36488593842793,3.27912928793085
2025-07-28,TikTok,1507242,23090,12876.519999999999,37973.020000000004,0.015319371408174666,0.5576665223040277,8.543100577080521,2.949012621422559
2025-07-29,Facebook,1657603,22358,17704.5,45813.869999999995,0.013488151264205,0.7918642096788622,10.680784240858637,2.5876963483860034
2025-07-29,Google,2552896,100877,13776.22,41454.03,0.03951473150492617,0.13656452907996866,5.396310699691644,3.0091004644234776
2025-07-29,TikTok,1362162,20428,12767.76,36289.81,0.014996747817073153,0.6250127276287448,9.373158258709317,2.842300450509721
2025-07-30,Facebook,1903918,27813,20031.65,53555.43,0.014608297206077153,0.7202261532376947,10.521277702085909,2.673540621965739
2025-07-30,Google,2787427,103503,16233.23,46623.700000000004,0.03713209350415275,0.15683825589596437,5.823732782957186,2.8721147916958
2025-07-30,TikTok,1598117,24046,14315.619999999999,40563.28,0.015046457800023403,0.5953430924062214,8.957804716425642,2.8334979553802073
2025-07-31,Facebook,1642780,22175,16018.810000000001,42095.08,0.013498459927683561,0.7223815107102594,9.75103787482195,2.627853130163851
2025-07-31,Google,1957089,83750,12695.06,39192.92,0.04279314839539745,0.15158280597014925,6.486705510071335,3.087257563178118
2025-07-31,TikTok,1713351,25082,14668.65,41876.0,0.014639148662474882,0.5848277649310262,8.561380592768208,2.854795771935386
2025-08-01,Facebook,1920352,26285,17844.63,46127.950000000004,0.01368759477429138,0.6788902415826518,9.292374523004115,2.5849765447644475
2025-08-01,Google,2514215,106730,15003.439999999999,49191.119999999995,0.04245062574203081,0.1405737843155626,5.96744510712091,3.27865609486891
2025-08-01,TikTok,1393400,20532,11350.15,31410.32,0.014735180134921774,0.5528029417494642,8.145650925793024,2.767392501420686
2025-08-02,Facebook,2083450,28332,19858.08,54411.88,0.013598598478485205,0.7009063955950869,9.531344644699896,2.740037304714252
2025-08-02,Google,1848330,73331,13443.39,38593.28,0.03967419237906651,0.1833247876068784,7.273262891366802,2.8707997015633704
2025-08-02,TikTok,1564400,22905,14088.18,39504.57,0.014641396062388136,0.6150700720366732,9.005484530810534,2.8040932185704612
2025-08-03,Facebook,2087448,28556,19562.3,53383.49,0.013679861725896884,0.6850504272307045,9.371395119782624,2.7288963976628513
2025-08-03,Google,2381422,99802,16892.510000000002,49576.8,0.041908573952873535,0.16926023526582637,7.093455086918658,2.934839168365151
2025-08-03,TikTok,1700182,26315,12758.56,35232.4,0.015477754734493131,0.4848398251947558,7.504231899878954,2.7614715140266615
2025-08-04,Facebook,1999573,26329,21895.510000000002,57630.16,0.013167311220945672,0.831611910820768,10.950092844822372,2.6320537863698994
2025-08-04,Google,2004196,82957,12878.33,38206.73,0.04139166029669753,0.1552410284846366,6.425683915146023,2.966745688299648
2025-08-04,TikTok,1461145,22042,12405.01,35311.58,0.015085429577488887,0.5627896742582343,8.489923997960503,2.846557963274516
2025-08-05,Facebook,2120173,28275,19942.129999999997,51199.83,0.01333617586866732,0.7052919540229884,9.405897537606599,2.567420330726959
2025-08-05,Google,2175546,88132,12555.55,38635.35,0.0405102902903455,0.14246301003040893,5.771217891968269,3.0771531314836866
2025-08-05,TikTok,1770454,26344,14788.460000000001,41997.840000000004,0.01487979919274943,0.5613597023990283,8.352919646599123,2.8399062512256177
2025-08-06,Facebook,1585076,21282,16557.07,44660.35,0.013426485543910828,0.7779846818907997,10.445600084790888,2.697358288634402
2025-08-06,Google,2356034,102010,15327.16,47043.159999999996,0.04329733781430998,0.15025154396627782,6.505491856229579,3.069267887853979
2025-08-06,TikTok,1565804,23302,11159.48,30280.55,0.014881811516639375,0.4789065316281864,7.126996737778164,2.713437364465011
2025-08-07,Facebook,1979371,26965,19098.25,49565.83,0.013623014583925903,0.7082607083256073,9.648645958741438,2.595307423455029
2025-08-07,Google,2561678,108848,15094.17,45719.02,0.042490898543845086,0.13867200132294577,5.89229793908524,3.028919112478526
2025-08-07,TikTok,1539238,23715,11821.02,35591.159999999996,0.015406974100171644,0.49846173308032893,7.679787011495298,3.010836628311262
2025-08-08,Facebook,1961928,26731,17118.41,44427.4,0.013624862889973536,0.6403954210467248,8.725299807128499,2.5952994466191663
2025-08-08,Google,2848294,117837,19077.16,57651.71,0.04137108037302329,0.16189448135984452,6.697749600287049,3.0220279119114166
2025-08-08,TikTok,1389753,21920,10985.71,32464.43,0.0157725869273173,0.5011729014598539,7.904793153891375,2.95515082775715
2025-08-09,Facebook,1958863,25435,18108.440000000002,45671.56,0.012984573193735345,0.711949675643798,9.244362673653034,2.522114549900488
2025-08-09,Google,2644718,114677,14241.63,44477.4,0.043360766629939373,0.12418907017100203,5.3849332896739845,3.123055436772336
2025-08-09,TikTok,1881746,29118,16057.75,47404.740000000005,0.015473926874296532,0.5514715983240607,8.533431185717944,2.9521408665597613
2025-08-10,Facebook,2145238,29113,18290.04,49652.270000000004,0.013570988393828564,0.62824305293168,8.525879179839253,2.7147163155466036
2025-08-10,Google,2646302,104264,16759.25,49299.99,0.03939988708771713,0.16073860584669686,6.333082920996923,2.9416584871041365
2025-08-10,TikTok,1513379,22490,12221.6,35469.12,0.014860785037984537,0.5434237438861717,8.07570344242916,2.9021666557570205
2025-08-11,Facebook,1980138,26575,18918.21,50302.98,0.01342078178389587,0.7118799623706491,9.553985631304485,2.6589714354582177
2025-08-11,Google,2243747,92924,14901.02,46655.56,0.04141465147362871,0.1603570659894107,6.6411319992851245,3.1310312985285567
2025-08-11,TikTok,1604394,23016,14531.24,38158.07,0.014345603386699277,0.6313538408063956,9.057151796877823,2.625933506018757
2025-08-12,Facebook,1688562,23134,16763.48,41902.26,0.013700414909254147,0.7246252269387049,9.927666262772702,2.499615831557648
2025-08-12,Google,2289787,95917,13295.619999999999,37862.78,0.04188904906875618,0.1386158866520012,5.806487677674823,2.8477633987734308
2025-08-12,TikTok,1370597,20757,11255.45,34468.89,0.015144495427904775,0.5422483981307511,8.212078386279847,3.0624177620619344
2025-08-13,Facebook,1796520,24859,18600.75,46679.13,0.013837307683744127,0.7482501307373587,10.353767283414602,2.5095294544574815
2025-08-13,Google,2132541,90143,14619.19,43946.729999999996,0.0422702306778627,0.16217776200037717,6.855291410575459,3.006098833109084
2025-08-13,TikTok,1595513,24112,9735.539999999999,27350.620000000003,0.015112380782857928,0.4037632714001327,6.101824303531214,2.8093582893193396
2025-08-14,Facebook,1782552,23550,16135.29,40324.5,0.013211395796588261,0.6851503184713377,9.051792037483338,2.4991493800235385
2025-08-14,Google,2022396,83124,10537.73,33388.12,0.04110174268540879,0.1267712092777056,5.210517623650364,3.1684357067413953
2025-08-14,TikTok,1211457,18053,9602.3,26076.86,0.014901890863646006,0.5318949759042818,7.92624088184723,2.7156889495225105
2025-08-15,Facebook,1698845,22892,16339.65,42318.66,0.013475037451915861,0.7137711864406779,9.618093469386555,2.589936748951171
2025-08-15,Google,1678996,66928,9082.28,25499.46,0.03986191747925546,0.13570224719101123,5.409351779277616,2.8076055792157915
2025-08-15,TikTok,1608255,23691,10273.220000000001,27227.449999999997,0.014730872902618056,0.43363386940188264,6.38780541642961,2.6503326123649638
2025-08-16,Facebook,1869251,24713,19140.54,50540.32,0.013220803412703805,0.7745130093473072,10.239684237162372,2.640485587135995
2025-08-16,Google,2405929,95850,16214.8,48044.82,0.03983908087063251,0.16916849243609805,6.739517250924695,2.96302267064657
2025-08-16,TikTok,1580144,24220,13103.79,39692.16,0.015327716967567512,0.5410317919075145,8.292782176814265,3.029059531631688
2025-08-17,Facebook,2001714,26523,21723.41,55962.9,0.01325014462605547,0.8190404554537571,10.852404489352624,2.5761563216824617
2025-08-17,Google,2242408,96633,16946.43,56723.08,0.043093406730621724,0.17536897333209153,7.557246495731374,3.347199380636512
2025-08-17,TikTok,1485591,22773,10569.45,30217.87,0.015329252802420047,0.4641219865630352,7.114643263186166,2.8589822554626774
2025-08-18,Facebook,1626882,22280,17311.55,41185.69,0.013694908419909987,0.7769995511669658,10.640937695542762,2.3790873723034625
2025-08-18,Google,1928365,76836,10404.14,33216.71,0.039845153796091506,0.13540710083814878,5.395316757978909,3.1926435053738222
2025-08-18,TikTok,1258750,18932,9087.12,27699.649999999998,0.015040317775571002,0.4799873230509191,7.219161866931479,3.048232003098891
2025-08-19,Facebook,1524275,20832,14727.51,38865.81,0.013666825211986026,0.7069657258064517,9.661977005461614,2.6389939643565
2025-08-19,Google,1712526,68713,11122.48,38125.55,0.04012377038363213,0.1618686420328031,6.494780225234536,3.427792183038316
2025-08-19,TikTok,1444683,21790,11804.92,34046.82,0.015082893617492557,0.5417586048646168,8.171287403534201,2.884121196924672
2025-08-20,Facebook,1729817,23241,16854.34,44156.0,0.013435525260764579,0.7251985714900392,9.743423726324808,2.619859335933653
2025-08-20,Google,1531860,63011,10790.98,33861.61,0.04113365451150888,0.17125549507228896,7.044364367500947,3.1379550328144434
2025-08-20,TikTok,1498384,22731,12245.19,34807.01,0.01517034351674871,0.5387000131978356,8.17226425268823,2.8425046895964865
2025-08-21,Facebook,1640148,22031,14563.16,38568.53,0.013432324399993171,0.6610303663020289,8.879174318415167,2.648362717981537
2025-08-21,Google,1656301,71731,10501.51,31373.47,0.04330794946087698,0.14640127699321076,6.340339105029822,2.987519889996772
2025-08-21,TikTok,1459730,22037,12138.32,34699.65,0.0150966274585026,0.55081544674865,8.315455597953045,2.8586863750502545
2025-08-22,Facebook,1399202,19916,13805.38,38691.659999999996,0.01423382756742772,0.6931803575015063,9.866609681804343,2.802650850610414
2025-08-22,Google,1899886,78020,11188.08,35943.11,0.04106562183204677,0.14340015380671622,5.88881648688395,3.2126254013199764
2025-08-22,TikTok,1561090,24264,11428.189999999999,32985.869999999995,0.01554298599055788,0.4709936531486976,7.320647752531883,2.8863599572635734
2025-08-23,Facebook,1708137,22369,18540.8,50884.46,0.013095553810964812,0.8288613706468774,10.854398681136232,2.7444587072833966
2025-08-23,Google,1931683,83544,14331.2,42449.700000000004,0.04324933231798385,0.17154074499664848,7.419022686434576,2.9620478396784637
2025-08-23,TikTok,1657118,24988,14153.4,40926.18,0.015079191705116957,0.5664078757803745,8.540972942180339,2.8916147356818858
2025-08-24,Facebook,1655306,21383,18193.56,46830.36,0.012917853254926883,0.8508422578684002,10.99105543023465,2.5740075059526557
2025-08-24,Google,2391638,99421,16389.41,47170.06,0.041570254361236944,0.1648485732390541,6.852797120634477,2.8780816393024518
2025-08-24,TikTok,1412766,20822,11148.23,32270.559999999998,0.014738463411492066,0.5354063010277591,7.891066177979934,2.8946801420494555
2025-08-25,Facebook,1400426,18631,14376.61,39075.6,0.013303808983837775,0.7716499382749181,10.265883381199721,2.7179981928980474
2025-08-25,Google,2175119,91624,13864.6,40957.94,0.04212367231402052,0.15132061468610844,6.374179987393793,2.954137876318105
2025-08-25,TikTok,1324982,19831,11870.89,33878.58,0.014966995778055853,0.5986026927537693,8.959283975178531,2.853920809644433
2025-08-26,Facebook,1649785,22040,18172.27,48433.86,0.0133593165170007,0.8245131578947369,11.014932248747565,2.665261962319512
2025-08-26,Google,2291469,97219,15748.96,45079.94,0.04242649584175042,0.161994671823409,6.872866270501587,2.862407422458372
2025-08-26,TikTok,1487367,21501,10105.19,28967.11,0.014455746295299008,0.4699869773498907,6.794012506664461,2.8665576797665357
2025-08-27,Facebook,1641459,22287,13374.79,35646.4,0.013577555089709824,0.6001162112442231,8.148110918396378,2.6651932478939857
2025-08-27,Google,1741260,73567,12715.19,38760.83,0.0422492907434846,0.17283822909728547,7.302292592720214,3.048387794441137
2025-08-27,TikTok,1530789,23221,12947.93,36592.18,0.015169301582386599,0.5575957107790362,8.458337497852416,2.826102705220062
2025-08-28,Facebook,1900843,24820,21393.02,55406.54,0.013057364548255694,0.8619266720386785,11.254490770673854,2.589935408838958
2025-08-28,Google,2145375,91045,13915.619999999999,42859.75,0.04243780224902406,0.15284331923773956,6.486334556895646,3.0799741585355163
2025-08-28,TikTok,1543554,23634,12629.8,36262.96,0.015311417676349515,0.5343911314208344,8.18228581572138,2.8712220304359533
2025-08-29,Facebook,1428391,19497,12985.78,35151.89,0.01364962394750457,0.6660399035749089,9.091194217829711,2.706952528073015
2025-08-29,Google,1986055,82561,11075.369999999999,35525.4,0.04157034926021686,0.13414772107895978,5.576567617714513,3.2076038994634044
2025-08-29,TikTok,1541778,23503,11761.61,32025.78,0.015244088318811138,0.5004301578521891,7.6286015236953695,2.7229078331963055
2025-08-30,Facebook,2053830,29314,18689.95,48980.409999999996,0.01427284634073901,0.6375776079688886,9.100047228835882,2.6206817032683336
2025-08-30,Google,2040779,83832,14053.24,43779.04,0.041078431324508925,0.16763574768584788,6.8862135488458085,3.115227520486379
2025-08-30,TikTok,1361530,20318,11392.630000000001,32537.76,0.014922917600052881,0.5607161137907275,8.367520363120903,2.856035875824985
2025-08-31,Facebook,1839414,24488,18833.39,49680.91,0.013312935532729445,0.7690864913426985,10.238798878338427,2.6379164876849046
2025-08-31,Google,1959012,81327,12817.47,40099.86,0.04151429394000649,0.1576041167140064,6.542823627420352,3.128531605691295
2025-08-31,TikTok,1912886,28930,13683.22,38267.04,0.015123744959187323,0.4729768406498444,7.15318110959043,2.7966399721702935
2025-09-01,Facebook,2032689,26458,20136.96,51975.520000000004,0.013016255806963091,0.7610915413107566,9.906562194216626,2.581100622934147
2025-09-01,Google,2231394,97146,11399.76,34218.55,0.043536013810201155,0.11734667407819159,5.108806423249323,3.0016903864642765
2025-09-01,TikTok,1706434,24802,13343.68,36648.35,0.014534403322953011,0.5380082251431336,7.819628535296413,2.7464949699033547
2025-09-02,Facebook,1885153,25692,19430.95,49909.48,0.013628602028588661,0.7563035186050132,10.307359667889026,2.5685558348922726
2025-09-02,Google,2690124,105825,19728.61,59329.81,0.039338335333241145,0.18642674226317033,7.333717702232313,3.007298030626587
2025-09-02,TikTok,1336778,19984,10516.25,28502.48,0.014949378281210493,0.5262334867894315,7.8668634582555965,2.710327350528943
2025-09-03,Facebook,2037966,27572,19985.86,50168.58,0.013529175658475166,0.7248607282750616,9.806768120763545,2.5102037140258164
2025-09-03,Google,2563623,110418,18377.21,54801.73,0.04307107558326634,0.1664330996757775,7.168452615692713,2.982048417578077
2025-09-03,TikTok,1570007,22897,13544.74,39124.85,0.01458401140886633,0.5915508581910294,8.62718446478264,2.8885641215704396
2025-09-04,Facebook,1966255,25836,20912.39,54413.78,0.01313969958118352,0.8094283170769468,10.63564491889404,2.6019876255176957
2025-09-04,Google,2046818,83687,15055.07,45240.95,0.04088639048513351,0.1798973556227371,7.355353529234158,3.0050308633569953
2025-09-04,TikTok,1471527,21658,10984.98,31313.98,0.01471804458905613,0.5072019577061594,7.465021029175816,2.8506178436374032
2025-09-05,Facebook,1652546,22729,14647.44,36924.1,0.013753928786248613,0.6444383826829161,8.86355962254606,2.5208568869372394
2025-09-05,Google,1979673,79390,14065.79,41191.43,0.04010258259823719,0.1771733215770248,7.105107762746676,2.9284832206367364
2025-09-05,TikTok,1628153,25244,14222.76,40184.32,0.015504685370478081,0.5634115037236571,8.735518099343244,2.825353166333398
2025-09-06,Facebook,2365251,32843,23879.52,60179.58,0.013885629897207527,0.7270809609353591,10.0959771288544,2.5201335705240306
2025-09-06,Google,2059487,82724,12625.88,39103.71,0.04016728437712887,0.15262656544654513,6.130594657795849,3.0971076867513396
2025-09-06,TikTok,1819561,27985,15347.7,42614.26,0.015380083437708327,0.54842594246918,8.434836754579813,2.776589326087948
2025-09-07,Facebook,2155236,27693,22850.93,60349.55,0.012849172898002817,0.8251518434261366,10.602518703288178,2.641010672213341
2025-09-07,Google,2193312,85786,14741.05,46209.81,0.039112538480617444,0.17183514792623505,6.720908835587458,3.134770589612002
2025-09-07,TikTok,1955541,28943,16688.67,47712.47,0.014800507890143954,0.5766047058010572,8.53404249770268,2.858973782811932
2025-09-08,Facebook,1755006,24757,16444.420000000002,42710.630000000005,0.014106504479186965,0.6642331461808783,9.37000785182501,2.5972719013501235
2025-09-08,Google,2136741,86427,17078.07,56713.75,0.040448046815220004,0.19760109687944738,7.992578417318711,3.3208524148220495
2025-09-08,TikTok,1712415,25404,15956.02,43680.4,0.014835188899887001,0.6280908518343568,9.31784643325362,2.7375498401230383
2025-09-09,Facebook,2109003,29059,21668.12,56526.83,0.01377854844208377,0.745659520286314,10.274105821565925,2.6087556280840243
2025-09-09,Google,2644125,110779,14439.6,44599.96,0.04189627948754314,0.13034600420657344,5.461012622323075,3.0887254494584337
2025-09-09,TikTok,1773415,26879,16163.210000000001,48574.869999999995,0.015156632824240237,0.6013322668254028,9.114172373640688,3.005273704913813
2025-09-10,Facebook,1857975,24908,18648.9,47583.92,0.01340599308386819,0.7487112574273327,10.037217938885076,2.5515671165591534
2025-09-10,Google,2059288,86317,11300.8,34186.57,0.04191594376308705,0.13092206633687453,5.4877219699235855,3.0251460073623107
2025-09-10,TikTok,1554124,24055,11349.46,32703.8,0.015478172912843506,0.47181292870505087,7.302802093011883,2.8815291652642507
2025-09-11,Facebook,1929203,25768,17829.38,48311.76,0.013356811076905851,0.6919194349580876,9.241837173174622,2.7096713402260764
2025-09-11,Google,1920235,83578,13380.92,41316.6,0.043524881069244126,0.16010098351240756,6.968376266446555,3.087724909796935
2025-09-11,TikTok,1484479,21865,12797.57,36828.37,0.01472907329776979,0.5852993368396981,8.620916833447964,2.877762731518562
2025-09-12,Facebook,1954647,26114,19246.12,49420.38,0.013359957066416597,0.737003905950831,9.846340541284437,2.5678100313205987
2025-09-12,Google,2286187,94815,15182.4,49050.15,0.04147298536821353,0.1601265622528081,6.6409265733730445,3.230724391400569
2025-09-12,TikTok,1528333,22089,11147.38,30794.13,0.01445300206172346,0.5046575218434515,7.293816203667657,2.762454496034046
